sensor_id,machine_id,timestamp,temperature_c,vibration_mm_s,pressure_psi,rpm,power_kw
S004809,M009,2025-03-23 08:00:00,64.7,2.368,89.0,2347.4,45.82
S004810,M009,2025-03-23 12:00:00,64.86,2.335,92.06,2432.3,37.57
S004811,M009,2025-03-23 16:00:00,67.74,2.252,91.02,2344.9,34.87
S004812,M009,2025-03-23 20:00:00,66.38,1.994,88.21,2411.6,34.5
S004813,M009,2025-03-24 00:00:00,66.05,1.996,90.45,2369.2,47.66
S004814,M009,2025-03-24 04:00:00,67.29,1.833,89.71,2367.5,23.43
S004815,M009,2025-03-24 08:00:00,67.16,1.862,92.43,2410.9,49.12
S004816,M009,2025-03-24 12:00:00,66.3,2.243,85.73,2379.9,40.33
S004817,M009,2025-03-24 16:00:00,67.3,2.121,88.39,2349.5,24.35
S004818,M009,2025-03-24 20:00:00,62.77,1.83,89.64,2359.9,32.25
S004819,M009,2025-03-25 00:00:00,66.26,1.974,92.71,2469.3,23.18
S004820,M009,2025-03-25 04:00:00,66.13,2.121,88.74,2374.9,41.51
S004821,M009,2025-03-25 08:00:00,69.2,2.456,91.64,2363.4,11.89
S004822,M009,2025-03-25 12:00:00,68.07,1.869,89.55,2389.3,33.4
S004823,M009,2025-03-25 16:00:00,67.83,2.144,89.7,2363.0,19.05
S004824,M009,2025-03-25 20:00:00,66.54,2.234,90.31,2352.6,24.5
S004825,M009,2025-03-26 00:00:00,64.72,1.726,93.51,2354.7,42.53
S004826,M009,2025-03-26 04:00:00,67.13,2.093,89.79,2372.4,35.43
S004827,M009,2025-03-26 08:00:00,64.86,1.961,91.74,2429.6,18.49
S004828,M009,2025-03-26 12:00:00,66.81,2.284,92.7,2348.7,16.31
S004829,M009,2025-03-26 16:00:00,64.39,2.113,89.65,2371.0,17.83
S004830,M009,2025-03-26 20:00:00,68.46,2.359,89.72,2315.8,44.55
S004831,M009,2025-03-27 00:00:00,67.11,2.304,91.49,2351.2,21.71
S004832,M009,2025-03-27 04:00:00,66.72,1.861,89.11,2384.2,14.25
S004833,M009,2025-03-27 08:00:00,67.05,2.226,87.19,2438.0,45.66
S004834,M009,2025-03-27 12:00:00,67.2,2.474,87.8,2361.6,28.59
S004835,M009,2025-03-27 16:00:00,64.93,1.9,87.27,2381.7,44.09
S004836,M009,2025-03-27 20:00:00,66.26,1.919,89.63,2430.2,26.29
S004837,M009,2025-03-28 00:00:00,68.21,2.151,92.86,2392.8,32.4
S004838,M009,2025-03-28 04:00:00,67.55,2.077,92.78,2433.8,38.26
S004839,M009,2025-03-28 08:00:00,67.08,2.303,89.46,2335.4,51.1
S004840,M009,2025-03-28 12:00:00,67.47,2.185,90.89,2410.3,25.86
S004841,M009,2025-03-28 16:00:00,67.93,1.893,92.53,2370.0,42.31
S004842,M009,2025-03-28 20:00:00,68.11,1.958,85.72,2377.4,28.41
S004843,M009,2025-03-29 00:00:00,66.06,2.341,87.91,2338.7,20.52
S004844,M009,2025-03-29 04:00:00,64.74,2.212,88.67,2397.6,35.86
S004845,M009,2025-03-29 08:00:00,68.43,2.146,91.29,2407.4,45.03
S004846,M009,2025-03-29 12:00:00,66.93,2.049,91.46,2357.7,50.21
S004847,M009,2025-03-29 16:00:00,64.34,1.909,93.69,2412.0,30.78
S004848,M009,2025-03-29 20:00:00,66.98,2.206,88.41,2382.8,31.65
S004849,M009,2025-03-30 00:00:00,65.19,2.241,87.59,2345.2,27.47
S004850,M009,2025-03-30 04:00:00,65.76,2.407,87.98,2367.3,17.76
S004851,M009,2025-03-30 08:00:00,65.67,2.283,88.1,2358.3,26.21
S004852,M009,2025-03-30 12:00:00,66.15,2.411,92.89,2415.5,41.95
S004853,M009,2025-03-30 16:00:00,68.89,2.825,92.59,2405.8,25.85
S004854,M009,2025-03-30 20:00:00,64.73,2.021,85.56,2399.9,33.59
S004855,M009,2025-03-31 00:00:00,68.33,2.148,89.94,2355.0,35.05
S004856,M009,2025-03-31 04:00:00,64.7,1.84,88.4,2403.8,46.88
S004857,M009,2025-03-31 08:00:00,67.03,2.365,90.8,2417.7,33.04
S004858,M009,2025-03-31 12:00:00,65.88,2.057,87.31,2390.4,48.38
S004859,M009,2025-03-31 16:00:00,68.26,2.157,88.05,2344.5,14.39
S004860,M009,2025-03-31 20:00:00,66.5,1.873,89.41,2394.3,37.61
S004861,M010,2025-01-01 00:00:00,62.13,1.467,97.74,1129.7,37.47
S004862,M010,2025-01-01 04:00:00,61.58,1.703,101.11,1168.5,46.91
S004863,M010,2025-01-01 08:00:00,60.35,1.586,103.48,1100.7,25.4
S004864,M010,2025-01-01 12:00:00,59.15,1.621,100.89,1102.4,33.54
S004865,M010,2025-01-01 16:00:00,63.08,1.673,102.2,1091.3,20.61
S004866,M010,2025-01-01 20:00:00,63.09,1.785,100.82,1106.7,23.34
S004867,M010,2025-01-02 00:00:00,61.42,1.31,103.09,1123.9,13.38
S004868,M010,2025-01-02 04:00:00,61.06,1.606,100.23,1088.0,28.53
S004869,M010,2025-01-02 08:00:00,61.46,1.601,101.43,1123.0,22.49
S004870,M010,2025-01-02 12:00:00,61.35,1.214,100.57,1146.7,37.1
S004871,M010,2025-01-02 16:00:00,62.75,1.821,98.65,1149.9,17.09
S004872,M010,2025-01-02 20:00:00,62.9,1.493,101.13,1183.1,10.78
S004873,M010,2025-01-03 00:00:00,62.47,1.448,101.69,1104.6,17.39
S004874,M010,2025-01-03 04:00:00,63.84,1.838,99.3,1179.0,35.31
S004875,M010,2025-01-03 08:00:00,62.41,1.566,97.14,1135.1,36.72
S004876,M010,2025-01-03 12:00:00,63.48,1.614,98.96,1109.3,46.87
S004877,M010,2025-01-03 16:00:00,61.27,1.719,99.87,1124.8,19.88
S004878,M010,2025-01-03 20:00:00,58.82,1.408,102.8,1167.9,36.43
S004879,M010,2025-01-04 00:00:00,65.01,1.659,101.19,1150.2,11.39
S004880,M010,2025-01-04 04:00:00,62.23,1.588,97.55,1123.8,28.93
S004881,M010,2025-01-04 08:00:00,62.53,1.02,101.17,1164.4,17.41
S004882,M010,2025-01-04 12:00:00,62.32,1.879,103.63,1155.3,32.56
S004883,M010,2025-01-04 16:00:00,64.6,1.442,98.25,1154.1,29.88
S004884,M010,2025-01-04 20:00:00,60.58,1.56,99.27,1164.6,12.91
S004885,M010,2025-01-05 00:00:00,59.57,1.54,101.28,1183.6,20.8
S004886,M010,2025-01-05 04:00:00,61.31,1.602,102.82,1139.4,30.56
S004887,M010,2025-01-05 08:00:00,61.1,1.707,102.5,1137.0,46.14
S004888,M010,2025-01-05 12:00:00,60.25,1.493,99.11,1108.1,12.99
S004889,M010,2025-01-05 16:00:00,60.1,1.473,101.69,1148.0,22.56
S004890,M010,2025-01-05 20:00:00,60.0,1.409,98.52,1125.8,36.77
S004891,M010,2025-01-06 00:00:00,62.19,1.773,96.72,1113.1,26.38
S004892,M010,2025-01-06 04:00:00,64.15,1.403,99.85,1127.8,22.46
S004893,M010,2025-01-06 08:00:00,59.79,1.605,99.61,1104.9,40.52
S004894,M010,2025-01-06 12:00:00,60.93,1.722,101.09,1110.1,40.9
S004895,M010,2025-01-06 16:00:00,60.43,1.902,99.72,1155.5,27.84
S004896,M010,2025-01-06 20:00:00,60.85,1.413,99.59,1130.3,27.5
S004897,M010,2025-01-07 00:00:00,63.02,1.455,100.61,1119.7,38.56
S004898,M010,2025-01-07 04:00:00,61.06,1.541,99.11,1151.5,15.82
S004899,M010,2025-01-07 08:00:00,59.63,1.232,100.98,1128.9,37.36
S004900,M010,2025-01-07 12:00:00,61.42,1.826,101.09,1131.4,20.19
S004901,M010,2025-01-07 16:00:00,63.27,1.224,102.27,1160.8,29.05
S004902,M010,2025-01-07 20:00:00,61.4,1.407,102.51,1093.4,17.29
S004903,M010,2025-01-08 00:00:00,62.04,1.551,100.46,1108.1,13.63
S004904,M010,2025-01-08 04:00:00,61.92,1.35,103.69,1069.2,45.19
S004905,M010,2025-01-08 08:00:00,61.09,2.051,103.42,1123.3,30.85
S004906,M010,2025-01-08 12:00:00,60.54,1.532,101.52,1095.5,10.5
S004907,M010,2025-01-08 16:00:00,63.47,1.675,99.26,1119.2,11.15
S004908,M010,2025-01-08 20:00:00,64.65,1.605,95.6,1105.7,28.18
S004909,M010,2025-01-09 00:00:00,62.4,1.793,100.38,1083.5,11.97
S004910,M010,2025-01-09 04:00:00,59.72,1.487,100.01,1128.8,39.04
S004911,M010,2025-01-09 08:00:00,61.76,1.69,98.36,1114.0,28.55
S004912,M010,2025-01-09 12:00:00,58.08,1.585,98.22,1149.0,30.41
S004913,M010,2025-01-09 16:00:00,63.39,1.57,100.5,1148.6,22.21
S004914,M010,2025-01-09 20:00:00,59.78,1.736,102.92,1121.5,26.35
S004915,M010,2025-01-10 00:00:00,61.72,1.485,101.46,1127.2,22.26
S004916,M010,2025-01-10 04:00:00,62.12,1.749,99.17,1154.8,28.45
S004917,M010,2025-01-10 08:00:00,62.13,1.785,100.46,1064.5,49.84
S004918,M010,2025-01-10 12:00:00,62.43,1.856,99.63,1169.5,48.0
S004919,M010,2025-01-10 16:00:00,58.52,1.686,99.63,1109.9,32.75
S004920,M010,2025-01-10 20:00:00,62.47,1.646,103.39,1162.0,16.88
S004921,M010,2025-01-11 00:00:00,58.42,1.68,101.3,1173.1,38.6
S004922,M010,2025-01-11 04:00:00,60.22,1.651,99.15,1112.5,25.96
S004923,M010,2025-01-11 08:00:00,61.68,1.659,102.09,1176.4,37.03
S004924,M010,2025-01-11 12:00:00,61.6,1.228,102.29,1117.3,12.78
S004925,M010,2025-01-11 16:00:00,62.47,1.265,101.32,1099.9,15.47
S004926,M010,2025-01-11 20:00:00,60.01,1.479,100.8,1135.5,42.0
S004927,M010,2025-01-12 00:00:00,61.41,1.886,99.4,1168.8,43.08
S004928,M010,2025-01-12 04:00:00,62.58,1.795,102.31,1088.1,30.27
S004929,M010,2025-01-12 08:00:00,61.8,1.566,99.04,1132.0,35.06
S004930,M010,2025-01-12 12:00:00,62.27,1.638,99.86,1132.7,14.79
S004931,M010,2025-01-12 16:00:00,60.75,1.466,98.82,1161.5,22.49
S004932,M010,2025-01-12 20:00:00,60.65,1.867,100.34,1111.5,15.2
S004933,M010,2025-01-13 00:00:00,63.57,1.644,102.12,1092.2,22.62
S004934,M010,2025-01-13 04:00:00,60.85,1.563,101.46,1142.4,49.07
S004935,M010,2025-01-13 08:00:00,61.32,2.007,103.61,1143.4,48.59
S004936,M010,2025-01-13 12:00:00,63.17,1.624,100.28,1151.5,16.37
S004937,M010,2025-01-13 16:00:00,58.2,1.059,99.38,1203.0,48.92
S004938,M010,2025-01-13 20:00:00,62.45,1.493,100.5,1106.3,35.93
S004939,M010,2025-01-14 00:00:00,61.44,1.882,99.05,1096.3,20.89
S004940,M010,2025-01-14 04:00:00,62.8,1.073,102.16,1143.2,46.4
S004941,M010,2025-01-14 08:00:00,60.11,1.554,99.85,1174.9,31.86
S004942,M010,2025-01-14 12:00:00,63.96,1.763,98.66,1147.6,24.4
S004943,M010,2025-01-14 16:00:00,61.06,1.308,98.94,1128.5,43.22
S004944,M010,2025-01-14 20:00:00,61.99,1.664,100.99,1150.9,47.5
S004945,M010,2025-01-15 00:00:00,64.11,1.902,99.3,1159.4,12.0
S004946,M010,2025-01-15 04:00:00,60.16,1.74,96.86,1127.0,43.08
S004947,M010,2025-01-15 08:00:00,60.4,1.454,98.56,1186.8,28.25
S004948,M010,2025-01-15 12:00:00,60.99,1.341,101.82,1085.3,18.69
S004949,M010,2025-01-15 16:00:00,59.13,1.856,97.44,1100.7,36.95
S004950,M010,2025-01-15 20:00:00,63.13,1.611,99.03,1100.3,17.19
S004951,M010,2025-01-16 00:00:00,61.25,1.405,102.35,1155.9,25.95
S004952,M010,2025-01-16 04:00:00,63.86,1.542,102.44,1113.5,48.7
S004953,M010,2025-01-16 08:00:00,61.23,1.775,103.37,1150.0,23.97
S004954,M010,2025-01-16 12:00:00,60.98,1.845,99.14,1151.6,10.46
S004955,M010,2025-01-16 16:00:00,60.27,1.993,100.03,1110.5,16.74
S004956,M010,2025-01-16 20:00:00,60.1,1.985,99.43,1095.9,19.31
S004957,M010,2025-01-17 00:00:00,59.45,1.766,103.44,1090.1,10.9
S004958,M010,2025-01-17 04:00:00,60.42,1.352,100.15,1119.9,35.23
S004959,M010,2025-01-17 08:00:00,61.78,1.266,96.79,1130.7,13.24
S004960,M010,2025-01-17 12:00:00,59.87,2.203,100.06,1125.2,30.79
S004961,M010,2025-01-17 16:00:00,61.98,1.587,100.11,1142.8,43.81
S004962,M010,2025-01-17 20:00:00,61.51,1.399,101.41,1187.3,19.23
S004963,M010,2025-01-18 00:00:00,61.18,1.447,100.44,1128.3,12.73
S004964,M010,2025-01-18 04:00:00,64.2,1.405,98.19,1105.3,22.58
S004965,M010,2025-01-18 08:00:00,60.86,1.564,99.25,1134.4,31.57
S004966,M010,2025-01-18 12:00:00,59.03,1.518,102.51,1101.5,10.38
S004967,M010,2025-01-18 16:00:00,63.13,1.338,100.47,1096.9,16.76
S004968,M010,2025-01-18 20:00:00,62.08,1.458,98.57,1089.6,39.2
S004969,M010,2025-01-19 00:00:00,61.61,1.306,100.28,1156.5,11.95
S004970,M010,2025-01-19 04:00:00,60.19,1.606,101.56,1117.9,10.44
S004971,M010,2025-01-19 08:00:00,61.1,1.44,100.42,1095.8,30.77
S004972,M010,2025-01-19 12:00:00,62.39,1.556,98.12,1100.8,15.61
S004973,M010,2025-01-19 16:00:00,59.82,1.806,99.07,1085.5,41.11
S004974,M010,2025-01-19 20:00:00,63.12,1.705,101.76,1129.8,41.6
S004975,M010,2025-01-20 00:00:00,61.86,1.545,99.89,1146.8,36.08
S004976,M010,2025-01-20 04:00:00,62.13,1.665,100.4,1174.8,18.86
S004977,M010,2025-01-20 08:00:00,59.9,1.272,103.31,1032.1,18.25
S004978,M010,2025-01-20 12:00:00,63.25,1.786,100.28,1097.5,34.37
S004979,M010,2025-01-20 16:00:00,59.89,1.561,99.49,1069.6,10.41
S004980,M010,2025-01-20 20:00:00,58.37,1.665,100.36,1160.2,40.4
S004981,M010,2025-01-21 00:00:00,61.74,1.963,100.67,1181.1,25.42
S004982,M010,2025-01-21 04:00:00,63.21,1.525,96.04,1163.0,17.19
S004983,M010,2025-01-21 08:00:00,58.9,1.564,100.05,1150.1,10.36
S004984,M010,2025-01-21 12:00:00,61.01,1.469,101.97,1172.4,46.94
S004985,M010,2025-01-21 16:00:00,62.02,1.741,101.54,1195.1,42.85
S004986,M010,2025-01-21 20:00:00,61.98,1.813,99.97,1126.4,19.15
S004987,M010,2025-01-22 00:00:00,63.11,1.26,102.86,1122.8,11.23
S004988,M010,2025-01-22 04:00:00,60.89,1.78,100.42,1102.0,48.09
S004989,M010,2025-01-22 08:00:00,64.28,1.657,101.09,1148.0,12.92
S004990,M010,2025-01-22 12:00:00,62.69,1.671,96.06,1127.0,37.05
S004991,M010,2025-01-22 16:00:00,62.87,1.566,99.46,1153.1,14.72
S004992,M010,2025-01-22 20:00:00,60.2,2.006,100.04,1156.6,47.11
S004993,M010,2025-01-23 00:00:00,62.62,1.76,102.46,1113.5,29.33
S004994,M010,2025-01-23 04:00:00,62.05,1.921,101.27,1126.3,31.19
S004995,M010,2025-01-23 08:00:00,61.92,1.837,99.83,1144.6,12.28
S004996,M010,2025-01-23 12:00:00,62.48,1.765,96.03,1141.4,17.53
S004997,M010,2025-01-23 16:00:00,64.54,1.526,96.93,1191.4,31.59
S004998,M010,2025-01-23 20:00:00,61.9,1.44,99.17,1124.3,49.93
S004999,M010,2025-01-24 00:00:00,60.1,2.047,101.12,1130.6,36.39
S005000,M010,2025-01-24 04:00:00,61.12,1.32,99.26,1175.2,22.38
S005001,M010,2025-01-24 08:00:00,60.92,1.265,101.12,1153.9,43.99
S005002,M010,2025-01-24 12:00:00,60.08,1.372,97.37,1101.5,19.96
S005003,M010,2025-01-24 16:00:00,62.6,1.682,98.24,1111.6,33.25
S005004,M010,2025-01-24 20:00:00,63.06,1.857,100.02,1064.6,35.6
S005005,M010,2025-01-25 00:00:00,60.96,1.485,99.45,1154.9,42.05
S005006,M010,2025-01-25 04:00:00,62.89,1.57,98.94,1153.8,46.4
S005007,M010,2025-01-25 08:00:00,60.46,1.564,100.04,1117.5,31.85
S005008,M010,2025-01-25 12:00:00,62.74,1.698,103.63,1159.3,25.51
S005009,M010,2025-01-25 16:00:00,59.41,1.82,101.07,1116.3,28.61
S005010,M010,2025-01-25 20:00:00,63.82,1.497,99.85,1096.7,11.43
S005011,M010,2025-01-26 00:00:00,60.76,1.604,97.3,1123.9,33.7
S005012,M010,2025-01-26 04:00:00,57.59,1.681,100.54,1143.2,16.06
S005013,M010,2025-01-26 08:00:00,60.16,1.599,100.7,1125.9,28.48
S005014,M010,2025-01-26 12:00:00,60.55,1.339,102.75,1109.9,33.98
S005015,M010,2025-01-26 16:00:00,64.64,1.794,101.11,1141.1,26.59
S005016,M010,2025-01-26 20:00:00,61.38,1.853,101.35,1143.2,11.29
S005017,M010,2025-01-27 00:00:00,61.8,1.575,102.32,1131.5,17.44
S005018,M010,2025-01-27 04:00:00,62.89,1.626,99.0,1049.2,13.28
S005019,M010,2025-01-27 08:00:00,61.36,1.453,102.11,1146.7,39.39
S005020,M010,2025-01-27 12:00:00,62.93,1.721,93.84,1143.6,16.37
S005021,M010,2025-01-27 16:00:00,61.64,1.222,102.9,1105.8,47.25
S005022,M010,2025-01-27 20:00:00,58.29,1.996,96.34,1147.6,46.29
S005023,M010,2025-01-28 00:00:00,62.39,1.758,100.91,1134.2,21.91
S005024,M010,2025-01-28 04:00:00,59.97,1.408,101.67,1151.4,33.88
S005025,M010,2025-01-28 08:00:00,59.47,1.831,102.61,1142.1,41.09
S005026,M010,2025-01-28 12:00:00,60.2,1.528,96.11,1159.7,18.1
S005027,M010,2025-01-28 16:00:00,58.83,1.81,101.1,1106.0,43.47
S005028,M010,2025-01-28 20:00:00,60.18,1.452,100.18,1107.8,43.25
S005029,M010,2025-01-29 00:00:00,61.03,1.243,99.43,1097.7,10.62
S005030,M010,2025-01-29 04:00:00,61.81,1.693,101.64,1121.5,17.32
S005031,M010,2025-01-29 08:00:00,62.03,1.535,100.21,1132.4,40.14
S005032,M010,2025-01-29 12:00:00,62.09,1.405,103.82,1131.9,40.6
S005033,M010,2025-01-29 16:00:00,62.12,1.655,99.51,1165.4,45.57
S005034,M010,2025-01-29 20:00:00,62.58,1.671,102.42,1116.9,13.45
S005035,M010,2025-01-30 00:00:00,63.12,1.596,99.11,1142.1,40.91
S005036,M010,2025-01-30 04:00:00,63.13,1.558,101.37,1099.3,41.44
S005037,M010,2025-01-30 08:00:00,62.23,1.469,100.3,1145.7,41.39
S005038,M010,2025-01-30 12:00:00,64.99,1.728,100.1,1122.2,33.02
S005039,M010,2025-01-30 16:00:00,59.96,1.67,101.66,1107.8,16.71
S005040,M010,2025-01-30 20:00:00,59.14,1.468,100.67,1132.7,44.08
S005041,M010,2025-01-31 00:00:00,60.23,1.294,100.73,1121.7,21.9
S005042,M010,2025-01-31 04:00:00,61.18,1.573,101.64,1098.8,21.73
S005043,M010,2025-01-31 08:00:00,61.19,1.403,98.52,1138.3,30.74
S005044,M010,2025-01-31 12:00:00,64.88,1.624,98.16,1082.4,35.43
S005045,M010,2025-01-31 16:00:00,60.48,1.628,100.15,1090.3,38.34
S005046,M010,2025-01-31 20:00:00,62.05,1.695,100.28,1171.0,48.62
S005047,M010,2025-02-01 00:00:00,63.23,1.305,97.87,1164.7,49.82
S005048,M010,2025-02-01 04:00:00,63.57,1.424,101.06,1144.3,47.98
S005049,M010,2025-02-01 08:00:00,58.43,1.707,98.81,1146.5,12.73
S005050,M010,2025-02-01 12:00:00,59.6,1.529,95.1,1129.7,24.9
S005051,M010,2025-02-01 16:00:00,59.75,1.658,101.99,1122.5,39.19
S005052,M010,2025-02-01 20:00:00,61.45,1.433,100.45,1168.9,23.45
S005053,M010,2025-02-02 00:00:00,61.31,1.585,99.0,1113.1,33.91
S005054,M010,2025-02-02 04:00:00,62.23,1.462,99.54,1109.9,19.75
S005055,M010,2025-02-02 08:00:00,59.99,1.737,98.9,1160.7,17.49
S005056,M010,2025-02-02 12:00:00,59.79,1.743,97.87,1130.5,38.98
S005057,M010,2025-02-02 16:00:00,59.83,1.515,99.14,1140.3,32.99
S005058,M010,2025-02-02 20:00:00,62.42,1.604,100.91,1103.2,25.23
S005059,M010,2025-02-03 00:00:00,61.49,1.062,99.62,1085.1,37.47
S005060,M010,2025-02-03 04:00:00,60.55,1.559,98.5,1093.4,24.19
S005061,M010,2025-02-03 08:00:00,61.27,1.407,99.56,1135.1,40.04
S005062,M010,2025-02-03 12:00:00,61.71,1.296,101.46,1109.6,22.49
S005063,M010,2025-02-03 16:00:00,60.11,1.428,98.21,1119.4,33.79
S005064,M010,2025-02-03 20:00:00,62.38,1.468,98.24,1111.3,12.27
S005065,M010,2025-02-04 00:00:00,61.5,1.913,99.55,1121.1,49.95
S005066,M010,2025-02-04 04:00:00,60.6,1.792,95.46,1166.9,11.46
S005067,M010,2025-02-04 08:00:00,62.5,1.756,102.31,1123.0,31.39
S005068,M010,2025-02-04 12:00:00,61.3,1.543,98.17,1129.1,32.84
S005069,M010,2025-02-04 16:00:00,61.07,1.512,104.35,1158.8,41.9
S005070,M010,2025-02-04 20:00:00,60.04,1.684,101.97,1060.0,24.39
S005071,M010,2025-02-05 00:00:00,62.25,1.418,98.8,1107.8,21.46
S005072,M010,2025-02-05 04:00:00,61.77,1.524,102.32,1143.0,29.75
S005073,M010,2025-02-05 08:00:00,64.97,1.65,99.95,1062.0,31.88
S005074,M010,2025-02-05 12:00:00,60.94,1.596,98.37,1073.5,30.78
S005075,M010,2025-02-05 16:00:00,62.08,1.267,102.63,1121.8,35.93
S005076,M010,2025-02-05 20:00:00,61.68,1.693,103.71,1160.8,41.46
S005077,M010,2025-02-06 00:00:00,60.99,1.667,102.13,1120.2,12.79
S005078,M010,2025-02-06 04:00:00,64.24,1.645,100.65,1167.0,17.45
S005079,M010,2025-02-06 08:00:00,61.12,1.596,98.67,1171.4,35.55
S005080,M010,2025-02-06 12:00:00,60.31,1.556,101.95,1155.4,45.29
S005081,M010,2025-02-06 16:00:00,64.39,1.663,96.36,1112.8,26.47
S005082,M010,2025-02-06 20:00:00,62.32,1.284,99.05,1127.5,43.72
S005083,M010,2025-02-07 00:00:00,60.17,1.31,100.03,1070.8,31.07
S005084,M010,2025-02-07 04:00:00,58.95,1.368,99.02,1132.0,35.81
S005085,M010,2025-02-07 08:00:00,59.13,1.716,103.11,1189.6,31.33
S005086,M010,2025-02-07 12:00:00,61.45,1.636,98.9,1141.9,21.96
S005087,M010,2025-02-07 16:00:00,62.25,1.243,102.39,1090.1,37.6
S005088,M010,2025-02-07 20:00:00,61.56,1.508,99.89,1101.2,39.06
S005089,M010,2025-02-08 00:00:00,59.84,1.784,99.19,1081.5,17.55
S005090,M010,2025-02-08 04:00:00,61.38,1.583,97.41,1109.9,40.83
S005091,M010,2025-02-08 08:00:00,61.6,1.259,99.56,1105.5,13.13
S005092,M010,2025-02-08 12:00:00,62.83,1.322,94.86,1091.7,17.37
S005093,M010,2025-02-08 16:00:00,63.66,1.717,100.94,1114.0,38.01
S005094,M010,2025-02-08 20:00:00,62.25,1.345,103.28,1103.5,29.84
S005095,M010,2025-02-09 00:00:00,63.97,1.654,100.83,1112.5,26.55
S005096,M010,2025-02-09 04:00:00,62.06,1.828,97.77,1115.0,42.64
S005097,M010,2025-02-09 08:00:00,61.81,1.577,103.03,1101.6,34.91
S005098,M010,2025-02-09 12:00:00,63.43,1.726,100.38,1098.4,30.37
S005099,M010,2025-02-09 16:00:00,60.24,1.185,96.05,1138.2,21.73
S005100,M010,2025-02-09 20:00:00,61.13,1.591,102.23,1092.4,18.35
S005101,M010,2025-02-10 00:00:00,58.8,1.698,99.21,1161.4,19.18
S005102,M010,2025-02-10 04:00:00,59.74,1.589,101.32,1162.8,40.82
S005103,M010,2025-02-10 08:00:00,63.13,1.501,98.24,1131.4,18.96
S005104,M010,2025-02-10 12:00:00,62.28,1.632,98.96,1166.5,37.57
S005105,M010,2025-02-10 16:00:00,62.15,1.472,98.56,1190.1,44.58
S005106,M010,2025-02-10 20:00:00,61.46,1.563,103.56,1151.4,26.49
S005107,M010,2025-02-11 00:00:00,60.86,1.744,98.14,1099.0,41.02
S005108,M010,2025-02-11 04:00:00,66.27,1.504,100.74,1141.7,16.51
S005109,M010,2025-02-11 08:00:00,59.9,1.613,100.13,1132.8,44.02
S005110,M010,2025-02-11 12:00:00,61.03,1.955,96.71,1085.9,12.69
S005111,M010,2025-02-11 16:00:00,61.37,1.712,100.68,1167.2,14.11
S005112,M010,2025-02-11 20:00:00,62.91,1.259,101.48,1141.2,44.25
S005113,M010,2025-02-12 00:00:00,63.16,1.797,102.17,1101.0,38.48
S005114,M010,2025-02-12 04:00:00,58.95,1.829,99.26,1146.6,27.92
S005115,M010,2025-02-12 08:00:00,63.46,1.405,99.04,1147.4,47.98
S005116,M010,2025-02-12 12:00:00,59.92,1.736,98.37,1122.6,33.97
S005117,M010,2025-02-12 16:00:00,62.32,1.422,99.7,1182.1,13.84
S005118,M010,2025-02-12 20:00:00,59.18,1.873,100.04,1150.1,12.98
S005119,M010,2025-02-13 00:00:00,63.46,1.736,99.6,1093.6,39.86
S005120,M010,2025-02-13 04:00:00,63.36,1.8,99.32,1163.0,25.73
S005121,M010,2025-02-13 08:00:00,63.95,1.679,97.18,1164.1,24.0
S005122,M010,2025-02-13 12:00:00,61.91,1.931,97.79,1082.7,16.31
S005123,M010,2025-02-13 16:00:00,60.96,1.318,101.95,1098.2,31.65
S005124,M010,2025-02-13 20:00:00,62.44,1.776,97.79,1127.2,46.08
S005125,M010,2025-02-14 00:00:00,64.84,1.709,99.57,1177.5,48.31
S005126,M010,2025-02-14 04:00:00,63.48,1.379,101.71,1156.1,14.61
S005127,M010,2025-02-14 08:00:00,61.14,1.751,100.94,1091.1,18.65
S005128,M010,2025-02-14 12:00:00,57.78,1.675,98.4,1099.9,27.28
S005129,M010,2025-02-14 16:00:00,59.88,1.322,98.44,1145.2,35.28
S005130,M010,2025-02-14 20:00:00,63.19,1.751,99.47,1136.4,15.71
S005131,M010,2025-02-15 00:00:00,63.79,1.769,100.29,1076.2,41.11
S005132,M010,2025-02-15 04:00:00,62.75,1.886,99.24,1126.5,46.39
S005133,M010,2025-02-15 08:00:00,62.33,1.429,103.97,1144.8,45.97
S005134,M010,2025-02-15 12:00:00,60.84,1.634,101.27,1146.2,12.22
S005135,M010,2025-02-15 16:00:00,62.89,1.496,98.88,1060.2,43.15
S005136,M010,2025-02-15 20:00:00,62.14,1.517,98.27,1139.2,40.11
S005137,M010,2025-02-16 00:00:00,59.6,1.471,104.44,1123.7,11.75
S005138,M010,2025-02-16 04:00:00,59.18,1.332,99.48,1158.4,44.52
S005139,M010,2025-02-16 08:00:00,61.76,1.564,101.39,1086.8,47.32
S005140,M010,2025-02-16 12:00:00,63.06,1.901,98.95,1141.4,48.11
S005141,M010,2025-02-16 16:00:00,60.4,1.776,101.33,1147.7,19.74
S005142,M010,2025-02-16 20:00:00,61.78,1.486,98.22,1089.7,16.23
S005143,M010,2025-02-17 00:00:00,64.07,1.406,102.42,1128.4,35.97
S005144,M010,2025-02-17 04:00:00,62.44,1.345,100.07,1107.1,25.9
S005145,M010,2025-02-17 08:00:00,61.39,1.552,100.2,1154.2,46.45
S005146,M010,2025-02-17 12:00:00,62.31,1.663,102.39,1106.6,22.53
S005147,M010,2025-02-17 16:00:00,62.84,1.785,101.95,1096.1,19.11
S005148,M010,2025-02-17 20:00:00,62.37,1.679,100.76,1124.1,34.92
